STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
13,195,20400,13195020400,5449,2195,W,84642477,83629275,13,195,20400,13195020400,5449,2195,P,84643007,83629805,84642477,83629275,100,100,100,100,5449,100,100,2195,100,100
13,195,20600,13195020600,1990,912,W,107538884,106450464,13,195,20600,13195020600,1990,912,P,107538958,106450538,107538884,106450464,100,100,100,100,1990,100,100,912,100,100
13,209,950200,13209950200,4861,1887,W,205195662,200790302,13,209,950200,13209950200,4861,1887,P,205195665,200790305,205195662,200790302,100,100,100,100,4861,100,100,1887,100,100
13,215,1200,13215001200,3371,1997,W,2976727,2976727,13,215,1200,13215001200,3371,1997,P,2981251,2981251,2976727,2976727,100,100,99.85,99.85,3371,100,100,1997,100,100
13,215,2200,13215002200,2795,1378,W,1573575,1573575,13,215,2200,13215002200,2795,1378,P,1573789,1573789,1573575,1573575,100,100,99.99,99.99,2795,100,100,1378,100,100
13,215,2400,13215002400,1581,778,W,986402,986402,13,215,2400,13215002400,1581,778,P,986519,986519,986402,986402,100,100,99.99,99.99,1581,100,100,778,100,100
13,215,2901,13215002901,2878,1451,W,2399501,2392941,13,215,2901,13215002901,2878,1451,P,2400049,2393489,2399501,2392941,100,100,99.98,99.98,2878,100,100,1451,100,100
13,215,3200,13215003200,1744,888,W,1958168,1958168,13,215,3200,13215003200,1744,888,P,1958833,1958833,1958168,1958168,100,100,99.97,99.97,1744,100,100,888,100,100
13,215,10106,13215010106,5451,2188,W,7213035,7148382,13,215,10106,13215010106,5451,2188,P,7223392,7158739,7213035,7148382,100,100,99.86,99.86,5451,100,100,2188,100,100
13,215,10203,13215010203,7933,3477,W,29522950,29438470,13,215,10203,13215010203,7933,3477,P,29545999,29461519,29522950,29438470,100,100,99.92,99.92,7933,100,100,3477,100,100
13,215,10402,13215010402,4049,2044,W,7033117,6956139,13,215,10402,13215010402,4049,2044,P,7036650,6959672,7033117,6956139,100,100,99.95,99.95,4049,100,100,2044,100,100
13,217,100300,13217100300,8377,3465,W,34863520,33774502,13,217,100300,13217100300,8377,3465,P,34876222,33787204,34863520,33774502,100,100,99.96,99.96,8377,100,100,3465,100,100
13,219,30200,13219030200,5424,2084,W,28780979,28465645,13,219,30200,13219030200,5424,2084,P,29238209,28914165,28780979,28465645,100,100,98.44,98.45,5424,100,100,2084,100,100
13,225,40200,13225040200,4590,1857,W,130543094,130147259,13,225,40200,13225040200,4590,1857,P,130543797,130147962,130543094,130147259,100,100,100,100,4590,100,100,1857,100,100
13,225,40400,13225040400,6351,1997,W,56584084,55678976,13,225,40400,13225040400,6351,1997,P,56584734,55679626,56584084,55678976,100,100,100,100,6351,100,100,1997,100,100
13,235,950100,13235950100,2913,871,W,220308755,217857749,13,235,950100,13235950100,2913,871,P,220311528,217860522,220308755,217857749,100,100,100,100,2913,100,100,871,100,100
13,235,950200,13235950200,7487,3485,W,170531670,168751312,13,235,950200,13235950200,7487,3485,P,170706007,168751312,170531670,168751312,100,100,99.9,100,7487,100,100,3485,100,100
13,245,600,13245000600,2890,1251,W,2434005,2316737,13,245,600,13245000600,2890,1251,P,2442426,2317497,2434005,2316737,100,100,99.66,99.97,2890,100,100,1251,100,100
13,245,10101,13245010101,3654,1838,W,7041078,5845771,13,245,10101,13245010101,3654,1838,P,7165276,5939387,7041078,5845771,100,100,98.27,98.42,3654,100,100,1838,100,100
13,245,10508,13245010508,3450,1712,W,3470043,3441716,13,245,10508,13245010508,3450,1712,P,3470991,3442664,3470043,3441716,100,100,99.97,99.97,3450,100,100,1712,100,100
13,245,10509,13245010509,4119,1720,W,4079690,4079690,13,245,10509,13245010509,4119,1720,P,4112183,4112183,4079690,4079690,100,100,99.21,99.21,4119,100,100,1720,100,100
13,245,10600,13245010600,4317,1865,W,74886151,72105214,13,245,10600,13245010600,4317,1865,P,75260222,72471895,74886151,72105214,100,100,99.5,99.49,4317,100,100,1865,100,100
13,247,60102,13247060102,5469,2204,W,70384539,69043562,13,247,60102,13247060102,5469,2204,P,70386898,69045921,70384539,69043562,100,100,100,100,5469,100,100,2204,100,100
13,247,60201,13247060201,4821,1403,W,13294310,12639818,13,247,60201,13247060201,4821,1403,P,13326107,12671615,13294310,12639818,100,100,99.76,99.75,4821,100,100,1403,100,100
13,247,60305,13247060305,5101,2195,W,16843417,16534807,13,247,60305,13247060305,5101,2195,P,16900528,16591918,16843417,16534807,100,100,99.66,99.66,5101,100,100,2195,100,100
13,247,60309,13247060309,5970,2304,W,8408882,8337720,13,247,60309,13247060309,5970,2304,P,8408890,8337720,8408882,8337720,100,100,100,100,5970,100,100,2304,100,100
13,251,970400,13251970400,4794,2235,W,358337347,353208114,13,251,970400,13251970400,4794,2235,P,358338567,353209334,358337347,353208114,100,100,100,100,4794,100,100,2235,100,100
13,251,970500,13251970500,2608,1234,W,336695043,331569666,13,251,970500,13251970500,2608,1234,P,336696695,331571317,336695043,331569666,100,100,100,100,2608,100,100,1234,100,100
13,253,980300,13253980300,2604,1360,W,337046967,300065639,13,253,200300,13253200300,2604,1360,P,337050776,300069448,337046967,300065639,100,100,100,100,2604,100,100,1360,100,100
13,255,160100,13255160100,5969,2337,W,68088872,67410412,13,255,160100,13255160100,5969,2337,P,68088898,67410438,68088872,67410412,100,100,100,100,5969,100,100,2337,100,100
13,259,950100,13259950100,1976,1015,W,316125337,314900275,13,259,950100,13259950100,1976,1015,P,316125446,314900384,316125337,314900275,100,100,100,100,1976,100,100,1015,100,100
13,263,960200,13263960200,2311,1129,W,424515298,421170388,13,263,960200,13263960200,2311,1129,P,424516492,421171582,424515298,421170388,100,100,100,100,2311,100,100,1129,100,100
13,275,961100,13275961100,2741,1307,W,280721810,278056385,13,275,961100,13275961100,2741,1307,P,280728229,278062804,280721810,278056385,100,100,100,100,2741,100,100,1307,100,100
13,277,990200,13277990200,2884,1157,W,101543630,98379192,13,277,960200,13277960200,2884,1157,P,104043042,100878604,101543630,98379192,100,100,97.6,97.52,2884,100,100,1157,100,100
13,277,990800,13277990800,2435,941,W,104220009,100507442,13,277,960800,13277960800,2435,941,P,106675929,102963362,104220009,100507442,100,100,97.7,97.61,2435,100,100,941,100,100
13,279,970600,13279970600,3356,1631,W,373075600,363800114,13,279,970600,13279970600,3356,1631,P,373075973,363800487,373075600,363800114,100,100,100,100,3356,100,100,1631,100,100
13,281,960200,13281960200,2669,2412,W,194238407,189645645,13,281,960200,13281960200,2669,2412,P,194238511,189645749,194238407,189645645,100,100,100,100,2669,100,100,2412,100,100
13,283,960100,13283960100,1313,642,W,241447076,237574339,13,283,960100,13283960100,1313,642,P,241447822,237575085,241447076,237574339,100,100,100,100,1313,100,100,642,100,100
13,285,960501,13285960501,4412,1893,W,7581803,7568711,13,285,960501,13285960501,4412,1893,P,7585868,7572776,7581803,7568711,100,100,99.95,99.95,4412,100,100,1893,100,100
13,285,960600,13285960600,5154,2100,W,62134939,61948069,13,285,960600,13285960600,5154,2100,P,62157118,61970248,62134939,61948069,100,100,99.96,99.96,5154,100,100,2100,100,100
13,293,990400,13293990400,6338,3037,W,46801952,46163404,13,293,10400,13293010400,6338,3037,P,46802360,46163404,46801952,46163404,100,100,100,100,6338,100,100,3037,100,100
13,295,20400,13295020400,3043,1289,W,66867842,66846870,13,295,20400,13295020400,3043,1289,P,67078866,67057894,66867842,66846870,100,100,99.69,99.69,3043,100,100,1289,100,100
13,297,110300,13297110300,6875,2969,W,35120377,34776254,13,297,110300,13297110300,6875,2969,P,35132706,34788583,35120377,34776254,100,100,99.96,99.96,6875,100,100,2969,100,100
13,299,950600,13299950600,5649,2673,W,17426537,17190656,13,299,950600,13299950600,5649,2673,P,17501565,17265684,17426537,17190656,100,100,99.57,99.57,5649,100,100,2673,100,100
13,305,970600,13305970600,3555,1553,W,718168666,710206658,13,305,970600,13305970600,3555,1553,P,718169531,710207523,718168666,710206658,100,100,100,100,3555,100,100,1553,100,100
13,313,101,13313000101,4067,1622,W,135580739,135120730,13,313,101,13313000101,4067,1622,P,135589104,135129095,135580739,135120730,100,100,99.99,99.99,4067,100,100,1622,100,100
13,313,1000,13313001000,3794,1319,W,4064322,4064322,13,313,1000,13313001000,3794,1319,P,4068318,4068318,4064322,4064322,100,100,99.9,99.9,3794,100,100,1319,100,100
13,313,1100,13313001100,5171,1920,W,27167052,27124509,13,313,1100,13313001100,5171,1920,P,27168808,27126265,27167052,27124509,100,100,99.99,99.99,5171,100,100,1920,100,100
13,313,1500,13313001500,6656,2617,W,72602641,72453823,13,313,1500,13313001500,6656,2617,P,72764919,72616101,72602641,72453823,100,100,99.78,99.78,6656,100,100,2617,100,100
13,321,950600,13321950600,2553,1099,W,260714598,258770030,13,321,950600,13321950600,2553,1099,P,260724520,258779952,260714598,258770030,100,100,100,100,2553,100,100,1099,100,100
13,1,950100,13001950100,3190,1627,W,332347369,322983288,13,1,950100,13001950100,3190,1627,W,332347369,322983288,332347369,322983288,100,100,100,100,3190,100,100,1627,100,100
13,1,950200,13001950200,4530,2063,W,157830148,156851480,13,1,950200,13001950200,4530,2063,W,157830148,156851480,157830148,156851480,100,100,100,100,4530,100,100,2063,100,100
13,1,950300,13001950300,5176,2260,W,71967687,71798622,13,1,950300,13001950300,5176,2260,W,71967687,71798622,71967687,71798622,100,100,100,100,5176,100,100,2260,100,100
13,9,970300,13009970300,6098,3006,W,59742812,54778018,13,9,970300,13009970300,6098,3006,W,59742812,54778018,59742812,54778018,100,100,100,100,6098,100,100,3006,100,100
13,9,970400,13009970400,4336,2100,W,6543708,6537199,13,9,970400,13009970400,4336,2100,W,6543708,6537199,6543708,6537199,100,100,100,100,4336,100,100,2100,100,100
13,9,970500,13009970500,7114,2441,W,141372937,140688535,13,9,970500,13009970500,7114,2441,W,141372937,140688535,141372937,140688535,100,100,100,100,7114,100,100,2441,100,100
13,9,970600,13009970600,3923,2002,W,14461441,14436174,13,9,970600,13009970600,3923,2002,W,14461441,14436174,14461441,14436174,100,100,100,100,3923,100,100,2002,100,100
13,9,970701,13009970701,2632,1053,W,4671075,4664072,13,9,970701,13009970701,2632,1053,W,4671075,4664072,4671075,4664072,100,100,100,100,2632,100,100,1053,100,100
13,9,970702,13009970702,2297,889,W,7515200,7359774,13,9,970702,13009970702,2297,889,W,7515200,7359774,7515200,7359774,100,100,100,100,2297,100,100,889,100,100
13,15,960500,13015960500,7384,3061,W,24295944,24295944,13,15,960500,13015960500,7384,3061,W,24295944,24295944,24295944,24295944,100,100,100,100,7384,100,100,3061,100,100
13,15,960600,13015960600,8969,3824,W,25046015,24689825,13,15,960600,13015960600,8969,3824,W,25046015,24689825,25046015,24689825,100,100,100,100,8969,100,100,3824,100,100
13,15,960700,13015960700,7249,3147,W,72970878,65545753,13,15,960700,13015960700,7249,3147,W,72970878,65545753,72970878,65545753,100,100,100,100,7249,100,100,3147,100,100
13,17,960200,13017960200,1752,779,W,236072694,233144315,13,17,960200,13017960200,1752,779,W,236072694,233144315,236072694,233144315,100,100,100,100,1752,100,100,779,100,100
13,17,960300,13017960300,4002,1782,W,29390936,28972673,13,17,960300,13017960300,4002,1782,W,29390936,28972673,29390936,28972673,100,100,100,100,4002,100,100,1782,100,100
13,17,960400,13017960400,3769,1611,W,11788811,11613691,13,17,960400,13017960400,3769,1611,W,11788811,11613691,11788811,11613691,100,100,100,100,3769,100,100,1611,100,100
13,19,970100,13019970100,1828,909,W,245713222,244605251,13,19,970100,13019970100,1828,909,W,245713222,244605251,245713222,244605251,100,100,100,100,1828,100,100,909,100,100
13,19,970300,13019970300,2882,1323,W,151842836,150638333,13,19,970300,13019970300,2882,1323,W,151842836,150638333,151842836,150638333,100,100,100,100,2882,100,100,1323,100,100
13,19,970400,13019970400,3368,1586,W,268706888,265421806,13,19,970400,13019970400,3368,1586,W,268706888,265421806,268706888,265421806,100,100,100,100,3368,100,100,1586,100,100
13,19,970500,13019970500,3761,1659,W,143367553,140775998,13,19,970500,13019970500,3761,1659,W,143367553,140775998,143367553,140775998,100,100,100,100,3761,100,100,1659,100,100
13,21,10100,13021010100,1657,1029,W,1361500,1361500,13,21,10100,13021010100,1657,1029,W,1361500,1361500,1361500,1361500,100,100,100,100,1657,100,100,1029,100,100
13,21,10200,13021010200,2164,1413,W,1571394,1571394,13,21,10200,13021010200,2164,1413,W,1571394,1571394,1571394,1571394,100,100,100,100,2164,100,100,1413,100,100
13,21,10300,13021010300,997,565,W,1343270,1343270,13,21,10300,13021010300,997,565,W,1343270,1343270,1343270,1343270,100,100,100,100,997,100,100,565,100,100
13,21,10400,13021010400,2365,1326,W,2176792,2176792,13,21,10400,13021010400,2365,1326,W,2176792,2176792,2176792,2176792,100,100,100,100,2365,100,100,1326,100,100
13,21,10500,13021010500,3195,777,W,1352910,1352910,13,21,10500,13021010500,3195,777,W,1352910,1352910,1352910,1352910,100,100,100,100,3195,100,100,777,100,100
13,21,11500,13021011500,1401,658,W,1087399,1087399,13,21,11500,13021011500,1401,658,W,1087399,1087399,1087399,1087399,100,100,100,100,1401,100,100,658,100,100
13,21,11702,13021011702,4425,1893,W,9028347,8791706,13,21,11702,13021011702,4425,1893,W,9028347,8791706,9028347,8791706,100,100,100,100,4425,100,100,1893,100,100
13,21,12300,13021012300,2851,1446,W,3067686,3035783,13,21,12300,13021012300,2851,1446,W,3067686,3035783,3067686,3035783,100,100,100,100,2851,100,100,1446,100,100
13,21,12700,13021012700,2184,1014,W,1929185,1929185,13,21,12700,13021012700,2184,1014,W,1929185,1929185,1929185,1929185,100,100,100,100,2184,100,100,1014,100,100
13,21,13102,13021013102,4340,1584,W,5089366,5085130,13,21,13102,13021013102,4340,1584,W,5089366,5085130,5089366,5085130,100,100,100,100,4340,100,100,1584,100,100
13,23,990200,13023990200,2651,1192,W,154586813,152309387,13,23,790200,13023790200,2651,1192,W,154586813,152309387,154586813,152309387,100,100,100,100,2651,100,100,1192,100,100
13,27,990200,13027990200,1660,799,W,261143430,258036696,13,27,960200,13027960200,1660,799,W,261143430,258036696,261143430,258036696,100,100,100,100,1660,100,100,799,100,100
13,27,990300,13027990300,5801,2709,W,354939051,350479250,13,27,960300,13027960300,5801,2709,W,354939051,350479250,354939051,350479250,100,100,100,100,5801,100,100,2709,100,100
13,27,990400,13027990400,3601,1629,W,136524006,134399428,13,27,960400,13027960400,3601,1629,W,136524006,134399428,136524006,134399428,100,100,100,100,3601,100,100,1629,100,100
13,27,990500,13027990500,2576,1305,W,107221707,106873781,13,27,960500,13027960500,2576,1305,W,107221707,106873781,107221707,106873781,100,100,100,100,2576,100,100,1305,100,100
13,31,990100,13031990100,3981,1748,W,285957452,279163679,13,31,110100,13031110100,3981,1748,W,285957452,279163679,285957452,279163679,100,100,100,100,3981,100,100,1748,100,100
13,31,990200,13031990200,8323,3375,W,108737006,105378120,13,31,110200,13031110200,8323,3375,W,108737006,105378120,108737006,105378120,100,100,100,100,8323,100,100,3375,100,100
13,37,950100,13037950100,3163,849,W,487867278,480713166,13,37,950100,13037950100,3163,849,W,487867278,480713166,487867278,480713166,100,100,100,100,3163,100,100,849,100,100
13,45,990400,13045990400,3281,1477,W,111706880,111491164,13,45,910400,13045910400,3281,1477,W,111706880,111491164,111706880,111491164,100,100,100,100,3281,100,100,1477,100,100
13,45,990501,13045990501,8876,2591,W,29877508,29877508,13,45,910501,13045910501,8876,2591,W,29877508,29877508,29877508,29877508,100,100,100,100,8876,100,100,2591,100,100
13,45,990502,13045990502,2920,1352,W,4352742,4208585,13,45,910502,13045910502,2920,1352,W,4352742,4208585,4352742,4208585,100,100,100,100,2920,100,100,1352,100,100
13,45,990600,13045990600,5568,2312,W,32544493,32542290,13,45,910600,13045910600,5568,2312,W,32544493,32542290,32544493,32542290,100,100,100,100,5568,100,100,2312,100,100
13,45,990701,13045990701,9171,3382,W,65707147,65199628,13,45,910701,13045910701,9171,3382,W,65707147,65199628,65707147,65199628,100,100,100,100,9171,100,100,3382,100,100
13,45,990900,13045990900,3891,1567,W,132047895,130104806,13,45,910900,13045910900,3891,1567,W,132047895,130104806,132047895,130104806,100,100,100,100,3891,100,100,1567,100,100
13,45,991000,13045991000,6157,2576,W,51289227,50759552,13,45,911000,13045911000,6157,2576,W,51289227,50759552,51289227,50759552,100,100,100,100,6157,100,100,2576,100,100
13,45,991100,13045991100,6991,3364,W,52191481,51632666,13,45,911100,13045911100,6991,3364,W,52191481,51632666,52191481,51632666,100,100,100,100,6991,100,100,3364,100,100
13,45,991200,13045991200,5728,2519,W,169399242,169125597,13,45,911200,13045911200,5728,2519,W,169399242,169125597,169399242,169125597,100,100,100,100,5728,100,100,2519,100,100
13,47,30401,13047030401,7139,2783,W,59826679,59739638,13,47,30401,13047030401,7139,2783,W,59826679,59739638,59826679,59739638,100,100,100,100,7139,100,100,2783,100,100
13,47,30500,13047030500,5659,2761,W,9506732,9506732,13,47,30500,13047030500,5659,2761,W,9506732,9506732,9506732,9506732,100,100,100,100,5659,100,100,2761,100,100
13,47,30600,13047030600,5122,2234,W,6577295,6544721,13,47,30600,13047030600,5122,2234,W,6577295,6544721,6577295,6544721,100,100,100,100,5122,100,100,2234,100,100
13,47,30700,13047030700,7717,3501,W,29890399,29890399,13,47,30700,13047030700,7717,3501,W,29890399,29890399,29890399,29890399,100,100,100,100,7717,100,100,3501,100,100
13,51,900,13051000900,1053,922,W,265330,265330,13,51,900,13051000900,1053,922,W,265330,265330,265330,265330,100,100,100,100,1053,100,100,922,100,100
13,51,1500,13051001500,1160,808,W,257221,257221,13,51,1500,13051001500,1160,808,W,257221,257221,257221,257221,100,100,100,100,1160,100,100,808,100,100
13,51,2000,13051002000,1693,901,W,569533,569533,13,51,2000,13051002000,1693,901,W,569533,569533,569533,569533,100,100,100,100,1693,100,100,901,100,100
13,51,2100,13051002100,2408,1117,W,735115,735115,13,51,2100,13051002100,2408,1117,W,735115,735115,735115,735115,100,100,100,100,2408,100,100,1117,100,100
13,51,2200,13051002200,4227,1969,W,2207285,2207285,13,51,2200,13051002200,4227,1969,W,2207285,2207285,2207285,2207285,100,100,100,100,4227,100,100,1969,100,100
13,51,2300,13051002300,2056,1105,W,621856,621856,13,51,2300,13051002300,2056,1105,W,621856,621856,621856,621856,100,100,100,100,2056,100,100,1105,100,100
13,51,2600,13051002600,1535,791,W,479477,479477,13,51,2600,13051002600,1535,791,W,479477,479477,479477,479477,100,100,100,100,1535,100,100,791,100,100
13,51,2700,13051002700,3048,1438,W,938184,938184,13,51,2700,13051002700,3048,1438,W,938184,938184,938184,938184,100,100,100,100,3048,100,100,1438,100,100
